id,category,currency,deadline_date,goal_amount,launch_time,amount_pledged,end_state,num_backers,country_location,usd_pledged_real,usd_goal_real,gender,age,backers_24hours
1035819559,Games,USD,11/9/13,550,10/26/13 0:57,35,failed,3,US,35,550,0,31,1
1035820876,Comics,USD,5/8/11,4000,2/6/11 8:00,440,failed,13,US,440,4000,0,18,0
103582339,Film & Video,USD,11/6/14,19000,10/22/14 21:30,150,failed,2,US,150,19000,1,43,0
1035823916,Publishing,USD,1/26/14,3500,12/20/13 4:15,3646,successful,77,US,3646,3500,1,56,3
1035825367,Food,USD,2/28/17,5000,1/25/17 6:28,260,failed,5,US,260,5000,0,40,0
1035841529,Music,USD,1/19/10,5000,10/21/09 20:10,5048,successful,58,US,5048,5000,0,42,4
1035856086,Games,GBP,2/27/13,47000,1/28/13 15:33,732,canceled,21,GB,1100.5,70660.75,0,50,3
1035863743,Games,USD,1/8/15,8000,12/5/14 22:22,406,failed,26,US,406,8000,1,64,3
1035863853,Comics,USD,6/20/12,8000,5/18/12 6:42,9207.9902,successful,148,US,9207.9902,8000,1,55,22
1035875636,Technology,USD,7/30/14,220000,5/31/14 0:06,1795,failed,20,US,1795,220000,0,37,9
1035877463,Film & Video,USD,5/4/13,12000,4/4/13 4:24,12942,successful,148,US,12942,12000,0,42,67
1035878573,Publishing,GBP,11/19/17,12000,10/20/17 17:39,362,failed,14,GB,482.44,15992.32,0,19,2
1035882318,Music,USD,11/12/15,2500,10/26/15 14:06,2650,successful,29,US,2650,2500,1,65,7
1035891051,Games,CAD,5/18/14,25000,4/18/14 0:01,1181,failed,28,CA,1083.39,22933.68,1,27,1
1035891052,Music,USD,12/23/16,880,11/23/16 0:00,120,failed,6,US,120,880,0,52,1
1035895249,Music,USD,2/6/12,4000,1/12/12 22:24,355,failed,9,US,355,4000,0,57,2
1035897242,Art,USD,2/7/12,20000,1/8/12 8:30,0,failed,0,US,0,20000,0,35,0
103589842,Technology,EUR,7/22/15,35000,6/22/15 10:34,2048,failed,22,NL,2240.3101,38286.512,0,24,10
1035900566,Technology,AUD,10/15/15,40000,9/15/15 13:57,2458,canceled,13,AU,1783.74,29027.58,1,33,4
1035900780,Music,USD,5/21/11,1000,4/21/11 15:47,200,failed,2,US,200,1000,0,18,1
1035901108,Film & Video,USD,10/6/15,10000,9/6/15 2:44,6695,failed,79,US,6695,10000,1,38,23
1035917594,Publishing,USD,5/26/12,20000,4/25/12 1:40,1265,failed,15,US,1265,20000,1,27,5
1035920013,Film & Video,USD,10/21/14,19500,9/11/14 18:55,24780,successful,201,US,24780,19500,0,23,15
1035923274,Games,AUD,5/17/15,200000,3/18/15 22:55,200,failed,4,AU,157.64999,157654.11,1,38,2
1035930744,Fashion,USD,8/10/14,25,7/11/14 20:54,26,canceled,2,US,26,25,0,18,1
1035937123,Film & Video,USD,12/26/11,8000,11/21/11 9:12,8241,successful,30,US,8241,8000,1,27,7
1035943743,Art,USD,11/18/16,1000,10/19/16 2:00,2539,successful,32,US,2539,1000,1,36,12
1035944804,Music,USD,4/8/15,4000,3/9/15 17:00,16806,successful,203,US,16806,4000,0,58,67
1035944820,Publishing,EUR,5/29/14,4000,4/29/14 1:11,269,failed,10,NL,366.03,5442.77,1,38,5
1035947721,Film & Video,USD,10/20/12,5000,9/15/12 1:51,2065,failed,92,US,2065,5000,1,29,42
1035949641,Theater,USD,10/30/13,13689,9/23/13 23:55,521,failed,10,US,521,13689,1,51,4
1035953482,Food,USD,8/17/14,15000,7/18/14 2:38,0,failed,0,US,0,15000,0,58,0
1035955859,Technology,USD,6/16/16,1000,5/17/16 7:06,456,failed,7,US,456,1000,1,28,3
1035957931,Crafts,GBP,5/17/15,500,4/17/15 17:40,108,failed,5,GB,168.91,782.01001,0,36,1
1035959325,Games,USD,6/2/15,1000,5/3/15 22:36,0,failed,0,US,0,1000,1,26,0
1035961270,Crafts,USD,7/20/17,5000,6/20/17 6:56,0,failed,0,US,0,5000,1,61,0
1035964041,Games,EUR,2/4/16,15000,1/5/16 0:47,1,canceled,1,DE,1.12,16802.961,1,18,0
1035964831,Publishing,USD,9/30/14,2000,8/30/14 18:31,255,failed,2,US,255,2000,0,25,0
1035980418,Art,USD,9/8/12,15000,8/9/12 22:26,1280,failed,12,US,1280,15000,0,61,2
1035980968,Film & Video,USD,11/6/12,5330,10/2/12 0:08,6499,successful,69,US,6499,5330,1,40,25
1035987156,Art,USD,10/30/11,500,10/14/11 0:49,720,successful,15,US,720,500,0,49,7
103599386,Fashion,USD,5/4/13,10000,4/1/13 20:45,11641,successful,163,US,11641,10000,1,56,7
1035998850,Film & Video,USD,9/12/15,42000,8/13/15 22:32,66,failed,4,US,66,42000,1,34,0
1036003216,Comics,GBP,8/17/13,5000,7/18/13 11:34,539,failed,25,GB,837.89001,7772.6699,1,44,6
103600525,Publishing,USD,1/8/16,8500,11/9/15 3:36,0,canceled,0,US,0,8500,1,54,0
1036005615,Publishing,USD,1/30/12,4000,12/31/11 5:04,0,failed,0,US,0,4000,0,45,0
1036007218,Fashion,USD,8/6/14,4000,7/7/14 19:23,698,canceled,12,US,698,4000,0,38,5
1036018529,Design,USD,12/1/17,20000,10/17/17 19:12,38187,successful,732,US,38187,20000,0,31,125
1036018889,Games,USD,6/19/13,30000,5/20/13 18:14,590,canceled,21,US,590,30000,1,44,2
1036023371,Publishing,USD,12/22/12,20000,11/19/12 18:51,10376,failed,82,US,10376,20000,0,36,16
103602496,Games,GBP,4/22/16,1200,4/7/16 20:55,6039,successful,88,GB,8682.8398,1725.35,0,18,0
1036025445,Design,CAD,10/28/17,1000,9/28/17 17:32,8395,successful,164,CA,6598.8101,786.03998,0,58,5
1036026550,Technology,USD,3/24/15,5000,2/7/15 14:17,2,failed,1,US,2,5000,0,26,0
1036026889,Music,GBP,8/20/15,1000,7/11/15 11:56,1400,undefined,0,"N,0""",2194.1499,1567.25,0,44,0
1036029505,Film & Video,USD,1/20/14,65000,12/19/13 3:28,185,failed,7,US,185,65000,0,22,3
1036030277,Design,USD,4/20/15,10000,3/20/15 23:00,8164,failed,38,US,8164,10000,1,18,14
1036041373,Music,GBP,7/17/17,550,6/19/17 18:14,16,failed,1,GB,20.790001,714.54999,1,39,0
1036052473,Technology,USD,4/10/15,50000,3/11/15 5:49,141,failed,4,US,141,50000,0,24,1
1036055682,Games,GBP,3/18/15,100,2/8/15 13:58,100,canceled,17,GB,148.53,148.53,1,57,2
1036056064,Film & Video,USD,3/24/14,40000,1/27/14 21:37,2474,failed,22,US,2474,40000,1,18,7
1036064005,Film & Video,USD,7/26/12,500,6/11/12 23:30,370,failed,8,US,370,500,0,19,1
103606628,Publishing,USD,8/1/12,1000,7/2/12 22:40,1230,successful,13,US,1230,1000,1,65,1
1036076152,Art,USD,7/8/15,95000,5/9/15 0:56,101,failed,2,US,101,95000,0,38,0
1036081890,Games,USD,10/6/17,10000,9/6/17 17:20,12637,successful,165,US,12637,10000,1,21,43
1036088605,Games,CAD,9/23/17,300000,8/9/17 22:06,5,failed,1,CA,4.02,241157.56,1,33,0
1036096391,Publishing,EUR,11/9/16,5000,10/10/16 19:03,26538,successful,668,ES,28937.18,5452.0298,1,39,130
1036099088,Design,USD,1/5/12,10000,11/6/11 17:33,91,failed,6,US,91,10000,0,49,1
1036103643,Music,USD,9/6/14,5000,7/8/14 22:36,9046,successful,272,US,9046,5000,1,24,2
1036110914,Film & Video,USD,5/2/15,15000,3/23/15 16:36,365,failed,4,US,365,15000,1,26,1
1036118033,Art,USD,10/3/14,510,9/3/14 19:49,95,failed,2,US,95,510,1,25,0
1036124063,Film & Video,USD,10/3/14,10000,9/3/14 17:01,3165,failed,28,US,3165,10000,0,48,14
1036124759,Design,EUR,4/30/16,1100,3/31/16 12:08,246,failed,8,FR,281.10001,1256.97,1,57,3
1036137055,Art,USD,4/4/13,5000,3/5/13 6:00,5080,successful,93,US,5080,5000,1,51,18
1036147131,Music,CAD,7/6/14,1000,6/22/14 7:54,1286,successful,31,CA,1208.53,939.76001,0,64,6
103614881,Film & Video,USD,8/10/11,7500,7/11/11 16:23,57,failed,4,US,57,7500,0,60,0
1036153335,Design,USD,12/4/14,50000,10/29/14 15:10,310348,successful,2322,US,310348,50000,0,46,358
1036167768,Art,USD,8/8/09,550,7/9/09 2:32,1550,successful,38,US,1550,550,0,37,8
1036179524,Comics,USD,8/18/14,10,7/19/14 23:05,163,successful,16,US,163,10,1,44,6
1036191195,Games,EUR,11/25/15,52500,10/21/15 14:18,3757,canceled,82,ES,3974.8999,55544.98,0,46,14
1036202724,Technology,AUD,4/13/16,15000,3/14/16 22:25,15245,successful,187,AU,11744.09,11555.35,1,41,90
1036215591,Film & Video,USD,11/24/09,5000,8/28/09 4:33,276,failed,6,US,276,5000,0,24,0
1036220288,Games,USD,8/31/16,250,8/4/16 16:04,824,successful,23,US,824,250,0,57,2
103622383,Film & Video,USD,7/16/16,2000,6/21/16 4:43,0,failed,0,US,0,2000,0,52,0
1036227300,Publishing,USD,4/27/12,600,3/28/12 22:05,25,canceled,1,US,25,600,0,36,0
1036229879,Comics,USD,11/1/16,7000,9/29/16 6:53,11196,successful,196,US,11196,7000,0,59,90
1036239101,Publishing,USD,2/16/12,350,1/8/12 21:49,4440,successful,110,US,4440,350,1,19,35
1036239815,Film & Video,USD,12/22/11,12500,11/19/11 16:17,276,failed,10,US,276,12500,1,65,2
1036241639,Film & Video,USD,2/14/17,17500,12/31/16 1:23,4395.25,failed,53,US,4395.25,17500,1,38,10
1036244654,Film & Video,USD,3/19/13,12000,2/19/13 21:30,385,failed,13,US,385,12000,1,45,5
1036252462,Games,USD,9/12/15,25000,8/13/15 7:31,723,failed,6,US,723,25000,1,26,2
1036258929,Art,USD,8/12/13,200,7/13/13 19:43,2035,successful,2,US,2035,200,0,18,1
1036262608,Games,USD,11/2/15,1000,10/1/15 21:30,1596,successful,35,US,1596,1000,1,40,14
1036271211,Publishing,EUR,5/22/16,299,4/22/16 6:37,0,failed,0,BE,0,333.92001,1,36,0
1036288991,Music,USD,1/1/16,5000,11/9/15 20:12,5630,successful,116,US,5630,5000,0,19,41
1036290316,Music,USD,3/8/13,10000,2/6/13 3:02,520,failed,17,US,520,10000,0,49,7
1036292057,Publishing,USD,6/2/12,100000,5/3/12 5:36,7515,failed,2,US,7515,100000,1,27,0
1036294793,Music,USD,11/1/13,1200,10/2/13 23:01,1250,successful,28,US,1250,1200,1,41,10
103629928,Technology,USD,6/15/15,20000,5/1/15 2:54,21966,successful,61,US,21966,20000,0,54,19
103630103,Film & Video,USD,5/1/12,10000,3/14/12 4:34,10170,successful,91,US,10170,10000,0,26,6
1036312069,Art,USD,12/15/17,15000,11/4/17 23:31,150,canceled,2,US,150,15000,0,42,0
1036313787,Publishing,USD,7/14/11,3000,6/23/11 14:35,300,failed,5,US,300,3000,1,39,1
103631505,Music,USD,10/6/13,12000,9/6/13 19:01,3804.8101,failed,70,US,3804.8101,12000,1,45,18
1036323963,Film & Video,AUD,4/1/14,35000,3/5/14 23:00,36325.25,successful,290,AU,33603.379,32377.43,0,20,78
1036325228,Design,USD,2/11/15,2800,1/7/15 23:04,166,failed,4,US,166,2800,0,20,2
103632933,Music,USD,10/13/11,2000,9/8/11 1:57,2065,successful,41,US,2065,2000,1,27,16
1036329616,Art,USD,12/8/16,2000,11/8/16 17:50,7877,successful,253,US,7877,2000,1,46,5
103633460,Technology,USD,9/8/14,240000,7/28/14 0:59,0,failed,0,US,0,240000,1,48,0
1036334620,Publishing,USD,10/8/16,19500,8/9/16 17:05,807,failed,9,US,807,19500,1,38,0
1036336211,Journalism,EUR,1/8/15,7500,12/9/14 12:28,71,failed,4,NL,83.870003,8859.7002,0,37,1
1036336316,Games,SEK,12/3/17,150000,11/3/17 15:04,256022,successful,528,SE,30131.58,17653.699,0,39,28
1036339289,Photography,CAD,1/4/15,5000,11/25/14 18:45,0,failed,0,CA,0,4230.1201,0,20,0
103634340,Film & Video,GBP,6/3/16,4000,5/4/16 9:27,0,failed,0,GB,0,5772.9199,0,22,0
1036362577,Film & Video,USD,2/19/16,2500,1/20/16 6:49,2700,successful,32,US,2700,2500,1,39,4
1036362652,Music,USD,9/4/16,3500,7/21/16 19:31,30,failed,1,US,30,3500,1,23,0
10363753,Film & Video,USD,7/5/12,55500,6/5/12 1:57,0,failed,0,US,0,55500,0,54,0
1036378032,Games,USD,11/12/12,15000,10/5/12 9:48,23783.01,successful,182,US,23783.01,15000,0,37,44
1036384463,Art,USD,9/30/14,2000,9/3/14 21:07,155,failed,2,US,155,2000,1,63,0
1036385786,Music,USD,12/2/12,800,11/1/12 21:18,955,successful,34,US,955,800,1,57,7
1036409012,Art,USD,8/23/12,925,7/31/12 16:55,6580.75,successful,149,US,6580.75,925,1,35,61
1036414408,Food,USD,7/22/14,18750,6/21/14 0:19,2162,failed,37,US,2162,18750,0,51,5
1036415983,Music,USD,3/3/18,10000,1/2/18 8:11,174,live,3,US,174,10000,1,39,1
1036418221,Art,USD,7/9/12,4000,6/7/12 8:37,0,failed,0,US,0,4000,1,19,0
1036419426,Film & Video,USD,6/1/12,35000,5/2/12 18:57,9385.8799,failed,69,US,9385.8799,35000,0,18,30
1036421301,Music,USD,9/4/11,4800,7/20/11 2:33,1182,failed,30,US,1182,4800,1,47,5
1036423813,Food,USD,3/1/15,20000,1/30/15 19:14,34697,successful,287,US,34697,20000,0,65,104
1036425569,Film & Video,USD,10/31/14,15000,10/1/14 23:43,20019,successful,127,US,20019,15000,0,56,7
1036425751,Film & Video,USD,7/15/12,2000,6/15/12 16:00,2325,successful,20,US,2325,2000,1,48,6
1036428659,Music,USD,3/6/15,500,2/19/15 18:42,505,successful,5,US,505,500,1,46,2
1036448243,Music,USD,8/6/15,10000,7/7/15 1:18,620,failed,11,US,620,10000,1,19,1
1036451893,Design,GBP,12/1/15,1000,11/5/15 20:03,66,failed,3,GB,99.919998,1513.96,0,34,1
1036455862,Games,USD,9/29/15,30000,8/15/15 22:56,166,failed,3,US,166,30000,0,52,1
1036460955,Publishing,USD,12/18/16,29,11/18/16 18:45,39,successful,3,US,39,29,0,47,1
1036464581,Film & Video,USD,3/7/11,3500,12/7/10 15:08,6880,successful,96,US,6880,3500,0,61,27
103646589,Art,USD,8/4/11,1500,7/5/11 14:39,565,failed,14,US,565,1500,0,20,1
1036472754,Publishing,GBP,3/9/16,200,2/8/16 22:47,237,successful,17,GB,338.73001,285.84,0,65,6
1036477781,Film & Video,USD,5/15/15,2000,4/15/15 2:51,26,failed,2,US,26,2000,0,30,1
1036478924,Film & Video,USD,7/26/13,10000,6/21/13 17:03,2036,failed,12,US,2036,10000,0,25,2
1036481976,Music,USD,3/24/12,3000,2/8/12 4:31,3241,successful,65,US,3241,3000,1,23,29
1036482419,Music,USD,8/24/11,2150,8/6/11 4:23,2220.4299,successful,50,US,2220.4299,2150,0,38,24
1036491058,Film & Video,USD,2/6/14,40000,1/7/14 6:34,225,failed,3,US,225,40000,1,64,1
1036496590,Food,USD,5/22/15,12000,4/24/15 1:13,12197,successful,99,US,12197,12000,0,61,40
103650164,Publishing,EUR,5/9/17,7500,4/9/17 11:54,0,failed,0,DE,0,8156.96,0,21,0
1036502300,Music,USD,8/19/15,1500,7/20/15 19:40,0,undefined,0,"N,0""",0,1500,0,60,0
1036502572,Publishing,USD,7/3/11,4900,5/29/11 18:54,602,failed,10,US,602,4900,0,61,3
1036503706,Art,USD,6/22/13,1100,5/23/13 6:56,187,failed,9,US,187,1100,0,65,4
1036512525,Film & Video,USD,5/31/16,1500,4/26/16 21:36,0,failed,0,US,0,1500,0,22,0
1036517309,Comics,USD,8/15/17,2500,6/16/17 5:37,0,canceled,0,US,0,2500,1,63,0
1036530435,Music,USD,4/23/15,75000,2/22/15 7:13,1,failed,1,US,1,75000,0,19,0
1036532902,Photography,USD,5/31/14,7000,5/1/14 17:03,7094,successful,98,US,7094,7000,1,44,32
1036532951,Design,USD,11/15/15,25000,10/16/15 0:01,5926,failed,65,US,5926,25000,1,39,10
1036534752,Publishing,USD,3/1/14,300,1/24/14 12:36,1110,successful,33,US,1110,300,0,44,9
1036556111,Film & Video,USD,5/1/17,6500,4/1/17 20:50,675,failed,4,US,675,6500,1,23,0
103655766,Art,USD,10/4/15,1000,9/4/15 22:07,101,canceled,4,US,101,1000,0,47,0
1036562057,Film & Video,USD,12/28/15,25000,11/28/15 3:41,0,canceled,0,US,0,25000,1,34,0
1036565108,Film & Video,USD,11/24/17,60000,9/25/17 23:12,4315,failed,53,US,4315,60000,1,20,26
1036566446,Film & Video,USD,9/19/11,5000,8/20/11 4:43,5286,successful,52,US,5286,5000,1,42,18
1036572650,Food,USD,3/15/15,60000,1/14/15 1:01,1,failed,1,US,1,60000,1,34,0
1036577948,Games,USD,9/2/16,6000,7/4/16 0:21,520,canceled,2,US,520,6000,1,42,1
1036602533,Technology,GBP,1/5/16,20000,12/1/15 21:14,118,failed,6,GB,171.98,29149.42,1,55,0
1036604322,Film & Video,USD,6/1/15,5000,4/28/15 4:10,25,failed,1,US,25,5000,1,43,0
1036608704,Crafts,EUR,10/23/14,1500,9/23/14 19:29,530,failed,4,NL,670.92999,1898.85,0,19,1
1036609888,Fashion,USD,10/19/14,300,9/17/14 22:34,26,failed,3,US,26,300,1,39,0
1036610395,Food,USD,4/16/15,23000,3/2/15 21:03,142,failed,7,US,142,23000,1,27,3
103661728,Design,USD,12/9/17,3000,11/9/17 1:26,275,canceled,13,US,275,3000,0,34,4
1036621323,Publishing,USD,10/13/13,1750,9/5/13 4:25,1815,successful,16,US,1815,1750,0,20,6
1036627200,Technology,GBP,6/17/15,10000,5/18/15 23:11,0,failed,0,GB,0,15838.32,0,54,0
1036636808,Music,USD,2/19/13,100,2/12/13 23:32,370,successful,7,US,370,100,0,52,3
1036642616,Music,USD,9/16/12,50000,8/17/12 19:10,600,failed,11,US,600,50000,0,60,1
1036647445,Film & Video,GBP,11/11/17,500000,9/12/17 0:32,221,failed,4,GB,291.63,659787.25,0,34,0
1036656832,Journalism,CAD,6/20/17,3500,5/7/17 18:30,905,failed,22,CA,684,2645.3,0,19,4
1036660274,Technology,USD,7/16/15,12000,6/16/15 6:46,0,failed,0,US,0,12000,1,52,0
1036662973,Technology,USD,6/4/16,90000,5/5/16 3:47,0,failed,0,US,0,90000,1,40,0
1036666366,Design,GBP,11/23/14,120000,9/24/14 21:59,22,failed,3,GB,34.529999,188350.52,1,58,1
103667591,Art,CAD,5/1/16,5000,4/1/16 2:39,10,failed,1,CA,7.7600002,3882.29,1,26,0
1036676650,Film & Video,USD,6/8/14,7000,4/10/14 0:41,0,failed,0,US,0,7000,0,29,0
1036682648,Art,USD,1/16/15,3500,12/16/14 2:43,1682,failed,13,US,1682,3500,1,30,3
1036688393,Music,USD,10/18/10,5000,9/18/10 5:00,5200,successful,48,US,5200,5000,1,20,19
1036691160,Publishing,USD,7/1/17,650,6/1/17 8:58,825,successful,21,US,825,650,0,53,5
1036694255,Film & Video,USD,8/29/13,7000,7/30/13 8:05,7011,successful,47,US,7011,7000,0,59,2
1036695747,Music,USD,7/1/13,10000,5/2/13 21:18,70,failed,2,US,70,10000,1,45,1
1036707480,Music,USD,11/6/11,10000,10/16/11 18:01,10405.99,successful,138,US,10405.99,10000,1,23,60
1036711765,Music,AUD,11/1/17,500,10/3/17 4:52,830,successful,16,AU,637.19,383.85001,0,18,5
1036713619,Journalism,USD,6/1/16,5000,5/2/16 0:36,390,failed,11,US,390,5000,1,26,1
1036714724,Film & Video,EUR,12/21/16,4444,11/21/16 19:45,0,failed,0,FR,0,4642.2202,0,20,0
103671746,Film & Video,USD,4/12/11,15000,3/2/11 19:35,1750,failed,5,US,1750,15000,0,31,1
1036720132,Design,USD,12/9/15,10000,11/9/15 23:09,471,failed,9,US,471,10000,0,27,1
1036732340,Film & Video,USD,4/30/15,25000,3/31/15 17:55,7854,failed,69,US,7854,25000,1,31,24
1036733103,Art,GBP,4/1/14,100,3/28/14 22:00,0,failed,0,GB,0,165.72,0,29,0
1036738201,Publishing,CAD,12/20/14,4500,11/5/14 2:06,10,canceled,1,CA,8.6300001,3881.99,0,30,0
1036738346,Film & Video,USD,9/8/11,17400,8/24/11 13:54,544,suspended,17,US,544,17400,1,44,4
1036755986,Technology,GBP,10/2/15,15000,9/2/15 7:59,1830,failed,35,GB,2775.5901,22750.711,1,45,1
103675769,Design,GBP,12/3/17,500,11/3/17 17:17,119,failed,3,GB,159.64999,670.78003,1,61,1
10367591,Music,USD,5/3/11,1300,4/18/11 20:51,1311,successful,26,US,1311,1300,0,48,8
1036764794,Theater,USD,4/19/15,2000,2/18/15 18:19,126,failed,3,US,126,2000,1,35,1
103677093,Journalism,CAD,8/30/14,1000,7/31/14 2:25,7,failed,3,CA,6.4400001,919.28998,0,56,1
1036771861,Art,GBP,5/20/16,15000,4/20/16 17:05,2810,canceled,23,GB,4093.76,21852.83,1,46,5
1036780726,Publishing,NZD,11/23/15,57000,11/2/15 8:17,17276,failed,289,NZ,11290.03,37250.031,0,43,135
1036782690,Publishing,USD,12/9/13,25000,10/10/13 22:46,0,failed,0,US,0,25000,1,60,0
1036801882,Publishing,USD,8/31/14,15000,8/1/14 23:20,15480,successful,108,US,15480,15000,1,21,6
1036815728,Technology,EUR,6/11/15,100000,5/12/15 6:25,53,failed,4,DE,59.470001,112199.45,1,42,0
1036822504,Music,USD,3/4/16,10000,1/4/16 15:12,668,canceled,24,US,668,10000,0,61,8
1036825626,Design,USD,2/4/12,100000,12/6/11 11:52,0,failed,0,US,0,100000,0,63,0
1036828921,Music,USD,12/20/14,20000,11/20/14 18:51,1920,failed,25,US,1920,20000,1,58,10
1036831797,Film & Video,USD,6/14/13,11000,5/15/13 23:31,11044,successful,94,US,11044,11000,0,61,44
1036837456,Film & Video,USD,12/27/13,8000,11/27/13 18:23,633,failed,14,US,633,8000,1,32,6
1036849778,Film & Video,USD,5/13/13,5000,4/22/13 19:52,855,failed,16,US,855,5000,1,56,6
1036853379,Film & Video,USD,9/29/12,10000,8/30/12 0:53,945,failed,24,US,945,10000,0,31,1
103685345,Music,USD,9/30/13,3827,8/21/13 22:39,20,failed,1,US,20,3827,1,36,0
1036853880,Film & Video,USD,1/19/15,2500,12/30/14 23:14,2671,successful,37,US,2671,2500,1,20,13
1036856472,Theater,USD,2/7/11,2500,1/6/11 6:50,2600,successful,25,US,2600,2500,0,22,7
1036857802,Music,USD,7/5/14,8000,6/2/14 16:00,10525,successful,196,US,10525,8000,1,26,18
1036859368,Film & Video,USD,6/27/11,5600,5/18/11 22:26,3575,canceled,29,US,3575,5600,1,39,4
103686736,Publishing,GBP,10/1/15,10000,9/1/15 17:55,10031,successful,134,GB,15214.16,15167.14,1,61,36
1036872632,Technology,EUR,5/7/16,60000,3/23/16 18:38,2341.5,failed,18,DE,2657.1399,68088.203,0,45,8
1036873119,Design,CAD,3/16/17,20000,1/30/17 14:13,142693,successful,3215,CA,107167.1,15020.65,1,19,1103
1036888865,Crafts,USD,3/31/15,2000,3/7/15 20:23,1,failed,1,US,1,2000,0,31,0
1036902631,Music,USD,11/4/12,1700,10/5/12 6:01,2138.6899,successful,97,US,2138.6899,1700,0,24,47
1036906641,Fashion,USD,11/12/14,450,10/23/14 19:28,1340,successful,17,US,1340,450,0,47,6
1036911962,Music,CAD,12/31/14,600,12/1/14 6:03,0,canceled,0,CA,0,513.60999,1,53,0
1036912101,Games,USD,7/1/13,16000,6/1/13 6:03,10027,failed,142,US,10027,16000,0,60,25
1036915954,Film & Video,USD,11/24/17,400,11/14/17 2:50,0,failed,0,US,0,400,1,46,0
1036916627,Publishing,SEK,9/27/15,1500,8/25/15 1:20,8300,successful,41,SE,991.59998,179.21001,1,35,1
1036920769,Publishing,USD,2/1/18,1500,12/31/17 14:41,712,live,30,US,712,1500,0,61,2
1036929597,Design,USD,7/16/15,75000,6/16/15 19:31,37,canceled,1,US,37,75000,0,34,0
1036933551,Art,USD,7/19/11,5000,6/4/11 6:27,0,failed,0,US,0,5000,0,49,0
1036935693,Photography,USD,9/19/16,12500,8/22/16 17:32,150,canceled,2,US,150,12500,1,39,1
1036941304,Music,USD,7/21/12,2800,6/21/12 1:02,3444.01,successful,90,US,3444.01,2800,0,29,0
103694237,Music,USD,1/29/17,5000,12/30/16 0:09,50,failed,1,US,50,5000,0,35,0
1036946517,Photography,USD,7/12/16,2000000,5/13/16 21:59,20,failed,1,US,20,2000000,0,20,0
1036946915,Games,USD,5/31/13,10000,5/1/13 22:57,10560,successful,218,US,10560,10000,0,61,104
1036946986,Games,USD,1/19/17,65536,12/15/16 18:01,126343,successful,1246,US,126343,65536,1,53,87
1036947910,Film & Video,USD,4/20/15,20000,2/19/15 12:09,20234,successful,79,US,20234,20000,1,22,24
1036950516,Fashion,USD,1/9/16,25000,11/11/15 0:18,688.82001,failed,10,US,688.82001,25000,0,32,1
1036958961,Games,USD,9/14/15,25000,8/13/15 8:33,14402,failed,607,US,14402,25000,1,65,159
1036959435,Games,USD,10/2/14,200000,9/2/14 23:42,7,failed,1,US,7,200000,1,45,0
1036960058,Film & Video,USD,6/21/16,5000,4/22/16 22:08,0,failed,0,US,0,5000,1,48,0
103696439,Art,MXN,5/31/17,25000,5/1/17 22:16,0,failed,0,MX,0,1341.85,1,40,0
1036971507,Film & Video,USD,11/29/10,5000,10/15/10 17:29,28,failed,1,US,28,5000,1,38,0
1036972181,Film & Video,AUD,5/7/14,900,4/7/14 2:50,190,failed,3,AU,177.95,842.92999,0,48,1
1036976037,Games,USD,12/2/13,3000,11/5/13 19:01,1040,failed,19,US,1040,3000,0,18,7
1036978831,Film & Video,USD,2/21/14,25000,1/22/14 2:45,25196.01,successful,321,US,25196.01,25000,0,65,118
103698006,Design,USD,12/16/12,25000,11/14/12 21:57,25585,successful,123,US,25585,25000,1,55,45
1036980077,Music,USD,5/25/15,6500,5/5/15 15:40,0,undefined,0,"N,0""",0,6500,0,26,0
103698569,Technology,USD,11/2/15,10750,10/5/15 3:05,0,canceled,0,US,0,10750,0,57,0
1036985792,Fashion,USD,10/12/17,25000,9/12/17 22:39,5986.75,canceled,304,US,5986.75,25000,1,32,38
1036995428,Fashion,USD,4/3/15,1800,2/27/15 5:03,0,failed,0,US,0,1800,1,41,0
103700196,Food,USD,9/8/14,7500,8/6/14 16:36,11525.11,successful,173,US,11525.11,7500,0,58,31
103700495,Music,USD,8/23/13,10000,7/22/13 16:53,30431,successful,401,US,30431,10000,1,18,57
1037007700,Music,USD,4/9/12,7000,2/9/12 23:38,20,failed,1,US,20,7000,0,19,0
1037008738,Publishing,USD,4/9/13,3000,2/8/13 23:55,3000.02,successful,37,US,3000.02,3000,0,47,13
1037010291,Art,USD,5/19/12,20000,3/21/12 3:53,3186,failed,52,US,3186,20000,0,55,16
1037022319,Design,USD,6/14/15,5000,5/15/15 17:29,1720,failed,49,US,1720,5000,0,18,19
1037036058,Publishing,GBP,2/16/13,8000,1/17/13 22:14,775,failed,27,GB,1185.45,12236.91,0,40,9
1037038051,Film & Video,USD,11/16/12,700,9/18/12 0:33,90,canceled,5,US,90,700,0,49,0
1037047712,Music,USD,7/17/10,4000,6/22/10 12:34,953,failed,19,US,953,4000,1,40,8
1037047783,Food,USD,2/27/16,50000,2/1/16 11:15,17316,failed,172,US,17316,50000,0,59,20
1037058379,Technology,USD,6/17/16,100000,4/18/16 17:52,0,failed,0,US,0,100000,0,53,0
1037061385,Crafts,USD,3/5/17,1100,1/19/17 0:22,1303,successful,32,US,1303,1100,0,23,8
1037068258,Theater,USD,2/6/16,10000,1/1/16 22:40,1908,failed,5,US,1908,10000,1,65,2
1037068438,Design,EUR,12/9/15,21500,11/12/15 9:40,225,failed,5,DE,246.38,23542.551,0,38,2
